"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches),Next TAVG (Degrees Fahrenheit)
2851,,55,26,0,0,0,
2852,,63,39,0,0,0,
2853,,62,38,0,0,0,
2854,,45,25,0.12,0,0,
2855,,42,34,0.55,0,0,
2856,,47,28,0.02,0,0,
2857,,42,32,0,0,0,
2858,,38,28,0,0,0,
2859,,48,22,0,0,0,
2860,,63,29,0,0,0,
2861,,60,42,0.05,0,0,
2862,,65,37,0,0,0,
2863,,51,39,0.03,0,0,
2864,,48,37,0,0,0,
2865,,57,28,0.01,0,0,
2866,,63,42,0.53,0,0,
2867,,59,40,0.83,0,0,
2868,,45,29,0,0,0,
2869,,46,27,0,0,0,
2870,,43,26,0,0,0,
2871,,39,21,0,0,0,
2872,,38,25,0,0,0,
2873,,44,22,0,0,0,
2874,,36,31,0.4,3.7,0,
2875,,35,27,0.4,4.4,7,
2876,,37,17,0,0,4,
2877,,42,20,0,0,2,
2878,,57,22,0,0,0,
2879,,66,36,0,0,0,
2880,,61,36,0,0,0,
2881,,37,16,0,0,0,
2882,,29,10,0,0,0,
2883,,42,24,0,0,0,
2884,,50,21,0,0,0,
2885,,36,28,0.21,0,0,
2886,,53,34,0,0,0,
2887,,44,26,0,0,0,
2888,,59,22,0,0,0,
2889,,35,22,0,0,0,
2890,,39,15,0,0,0,
2891,,46,27,0,0,0,
2892,,53,27,0,0,0,
2893,,49,36,0.01,0,0,
2894,,44,30,0,0,0,
2895,,46,27,0,0,0,
2896,,52,25,0,0,0,
2897,,46,35,0,0,0,
2898,,51,30,0,0,0,
2899,,51,23,0,0,0,
2900,,69,41,0,0,0,
2901,,78,56,0,0,0,
2902,,73,39,0,0,0,
2903,,71,53,0.01,0,0,
2904,,85,47,0,0,0,
2905,,73,41,0.02,0,0,
2906,,51,38,0,0,0,
2907,,58,34,0,0,0,
2908,,52,38,0,0,0,
2909,,47,26,0,0,0,
2910,,53,24,0,0,0,
2911,,47,28,0,0,0,
2912,,38,29,0,0,0,
2913,,45,30,0,0,0,
2914,,50,29,0,0,0,
2915,,51,32,0,0,0,
2916,,54,35,0,0,0,
2917,,53,30,0,0,0,
2918,,59,33,0,0,0,
2919,,62,34,0.03,0,0,
2920,,65,39,0,0,0,
2921,,70,33,0,0,0,
2922,,79,45,0,0,0,
2923,,74,57,0,0,0,
2924,,68,53,0,0,0,
2925,,73,50,0.31,0,0,
2926,,59,43,0,0,0,
2927,,53,38,0.01,0,0,
2928,,66,43,0,0,0,
2929,,80,47,0.26,0,0,
2930,,61,37,0.53,0,0,
2931,,56,34,0,0,0,
2932,,65,31,0,0,0,
2933,,76,38,0,0,0,
2934,,76,50,0,0,0,
2935,,79,55,0.07,0,0,
2936,,75,53,0.01,0,0,
2937,,82,60,0,0,0,
2938,,71,47,0.02,0,0,
2939,,57,41,0.4,0,0,
2940,,69,46,0,0,0,
2941,,75,44,0,0,0,
2942,,81,43,0,0,0,
2943,,68,52,0.2,0,0,
2944,,71,52,2.88,0,0,
2945,,71,50,0.11,0,0,
2946,,73,48,0,0,0,
2947,,77,45,0.04,0,0,
2948,,60,41,0.02,0,0,
2949,,72,38,0,0,0,
2950,,65,41,0,0,0,
2951,,68,38,0,0,0,
2952,,68,38,0,0,0,
2953,,70,40,0,0,0,
2954,,78,44,0,0,0,
2955,,75,53,0,0,0,
2956,,82,50,0,0,0,
2957,,79,62,0,0,0,
2958,,78,53,0,0,0,
2959,,66,48,0.16,0,0,
2960,,54,50,0.09,0,0,
2961,,70,50,0,0,0,
2962,,78,41,0,0,0,
2963,,69,53,0.78,0,0,
2964,,70,42,0.01,0,0,
2965,,72,49,0,0,0,
2966,,66,55,0.19,0,0,
2967,,66,50,0.46,0,0,
2968,,67,49,0,0,0,
2969,,71,47,0.01,0,0,
2970,,72,49,0.01,0,0,
2971,,62,49,0.03,0,0,
2972,,73,51,0,0,0,
2973,,74,45,0,0,0,
2974,,71,44,0,0,0,
2975,,69,41,0,0,0,
2976,,75,40,0,0,0,
2977,,77,54,0,0,0,
2978,,82,57,0.06,0,0,
2979,,83,62,0,0,0,
2980,,87,59,0,0,0,
2981,,91,58,0,0,0,
2982,,95,64,0,0,0,
2983,,89,71,0,0,0,
2984,,91,70,0.02,0,0,
2985,,85,68,0,0,0,
2986,,77,60,0.01,0,0,
2987,,77,55,0,0,0,
2988,,75,58,0,0,0,
2989,,81,55,0,0,0,
2990,,85,55,0.15,0,0,
2991,,81,59,0,0,0,
2992,,83,59,0.02,0,0,
2993,,74,51,0,0,0,
2994,,76,49,0,0,0,
2995,,79,56,0.28,0,0,
2996,,83,52,0,0,0,
2997,,74,59,0,0,0,
2998,,84,61,0,0,0,
2999,,85,53,0,0,0,
3000,,91,61,0,0,0,
3001,,94,66,0,0,0,
3002,,92,69,0.37,0,0,
3003,,89,66,0.02,0,0,
3004,,90,61,0,0,0,
3005,,95,68,1.47,0,0,
3006,,86,68,0.04,0,0,
3007,,85,70,0,0,0,
3008,,77,69,5.94,0,0,
3009,,77,70,1.92,0,0,
3010,,81,71,1.47,0,0,
3011,,88,67,0,0,0,
3012,,86,64,0.08,0,0,
3013,,83,59,0,0,0,
3014,,86,62,0,0,0,
3015,,93,69,0.08,0,0,
3016,,90,73,0,0,0,
3017,,94,72,0.24,0,0,
3018,,84,68,0.38,0,0,
3019,,79,60,0.34,0,0,
3020,,80,56,0,0,0,
3021,,81,60,0,0,0,
3022,,83,61,0,0,0,
3023,,86,65,0,0,0,
3024,,90,71,0,0,0,
3025,,91,72,0.24,0,0,
3026,,84,72,0.03,0,0,
3027,,86,73,0.87,0,0,
3028,,88,73,0.01,0,0,
3029,,92,68,0,0,0,
3030,,94,69,0,0,0,
3031,,95,72,0,0,0,
3032,,90,69,0,0,0,
3033,,89,71,0,0,0,
3034,,92,74,0,0,0,
3035,,90,71,0.15,0,0,
3036,,82,65,0.01,0,0,
3037,,86,62,0,0,0,
3038,,86,69,0.1,0,0,
3039,,88,68,0,0,0,
3040,,93,73,0,0,0,
3041,,91,73,0,0,0,
3042,,92,72,0,0,0,
3043,,94,73,0,0,0,
3044,,95,73,0,0,0,
3045,,97,74,0,0,0,
3046,,97,75,0,0,0,
3047,,99,75,0,0,0,
3048,,92,72,0,0,0,
3049,,90,66,0,0,0,
3050,,91,67,0,0,0,
3051,,94,69,0.97,0,0,
3052,,89,67,0,0,0,
3053,,85,66,0,0,0,
3054,,76,68,0.22,0,0,
3055,,82,60,0,0,0,
3056,,82,58,0,0,0,
3057,,84,53,0,0,0,
3058,,89,65,0,0,0,
3059,,87,73,0,0,0,
3060,,88,62,0,0,0,
3061,,89,63,0,0,0,
3062,,88,61,0,0,0,
3063,,90,72,0,0,0,
3064,,93,72,0,0,0,
3065,,87,62,0,0,0,
3066,,90,61,0,0,0,
3067,,91,64,0,0,0,
3068,,91,65,0,0,0,
3069,,95,66,0,0,0,
3070,,89,69,0.01,0,0,
3071,,91,72,0,0,0,
3072,,92,72,0.01,0,0,
3073,,96,73,0,0,0,
3074,,81,69,0.03,0,0,
3075,,76,67,0,0,0,
3076,,67,58,2.76,0,0,
3077,,70,57,0.47,0,0,
3078,,80,61,0,0,0,
3079,,78,64,0.02,0,0,
3080,,68,63,1.35,0,0,
3081,,77,60,0,0,0,
3082,,82,57,0,0,0,
3083,,82,63,0.73,0,0,
3084,,84,60,0,0,0,
3085,,82,60,0,0,0,
3086,,69,62,0.02,0,0,
3087,,69,61,0,0,0,
3088,,66,59,0.03,0,0,
3089,,71,58,0.63,0,0,
3090,,75,56,0.41,0,0,
3091,,74,62,0,0,0,
3092,,81,57,0,0,0,
3093,,84,58,0,0,0,
3094,,78,59,0,0,0,
3095,,66,48,0,0,0,
3096,,68,43,0,0,0,
3097,,70,46,0,0,0,
3098,,80,63,0,0,0,
3099,,83,64,0,0,0,
3100,,75,53,0,0,0,
3101,,75,48,0,0,0,
3102,,75,51,0,0,0,
3103,,78,56,0.67,0,0,
3104,,65,47,0,0,0,
3105,,66,43,0.03,0,0,
3106,,72,48,0.12,0,0,
3107,,76,44,0,0,0,
3108,,82,58,0,0,0,
3109,,83,59,0,0,0,
3110,,74,56,0.63,0,0,
3111,,57,50,1.05,0,0,
3112,,54,47,0.49,0,0,
3113,,71,50,0,0,0,
3114,,77,47,0,0,0,
3115,,80,50,0,0,0,
3116,,68,55,0,0,0,
3117,,70,42,0.11,0,0,
3118,,56,31,0,0,0,
3119,,62,32,0,0,0,
3120,,62,31,0,0,0,
3121,,63,36,0,0,0,
3122,,63,53,0.77,0,0,
3123,,78,58,0,0,0,
3124,,67,55,0.06,0,0,
3125,,67,47,0.39,0,0,
3126,,61,41,0,0,0,
3127,,62,37,0,0,0,
3128,,51,39,0,0,0,
3129,,50,38,0,0,0,
3130,,55,37,0,0,0,
3131,,54,37,0,0,0,
3132,,49,44,0.72,0,0,
3133,,63,41,0.48,0,0,
3134,,60,34,0,0,0,
3135,,70,31,0,0,0,
3136,,73,45,0,0,0,
3137,,72,51,0.01,0,0,
3138,,58,38,0.32,0,0,
3139,,44,27,0,0,0,
3140,,45,22,0,0,0,
3141,,53,28,0,0,0,
3142,,54,34,0,0,0,
3143,,55,32,0.17,0,0,
3144,,61,55,1.58,0,0,
3145,,69,47,0,0,0,
3146,,74,44,0,0,0,
3147,,78,53,0.05,0,0,
3148,,60,45,0.95,0,0,
3149,,52,45,0.1,0,0,
3150,,62,49,0,0,0,
3151,,62,47,0,0,0,
3152,,69,55,1.17,0,0,
3153,,59,41,0,0,0,
3154,,50,34,0,0,0,
3155,,50,35,0.01,0,0,
3156,,44,33,0,0,0,
3157,,46,30,0,0,0,
3158,,41,38,0.88,0,0,
3159,,47,38,0.07,0,0,
3160,,61,33,0,0,0,
3161,,59,29,0,0,0,
3162,,61,30,0,0,0,
3163,,60,33,0,0,0,
3164,,65,35,0,0,0,
3165,,62,38,0,0,0,
3166,,70,53,0,0,0,
3167,,75,43,0.02,0,0,
3168,,48,37,0,0,0,
3169,,43,27,0,0,0,
3170,,39,24,0,0,0,
3171,,41,21,0,0,0,
3172,,51,20,0,0,0,
3173,,54,23,0,0,0,
3174,,33,21,0,0,0,
3175,,40,15,0,0,0,
3176,,60,21,0,0,0,
3177,,62,29,0,0,0,
3178,,57,29,0,0,0,
3179,,57,43,0.14,0,0,
3180,,63,34,0,0,0,
3181,,62,42,0,0,0,
3182,,53,32,0,0,0,
3183,,66,29,0,0,0,
3184,,76,46,0,0,0,
3185,,51,33,0,0,0,
3186,,48,24,0,0,0,
3187,,47,36,0,0,0,
3188,,56,44,0.87,0,0,
3189,,60,35,0.04,0,0,
3190,,52,31,0,0,0,
3191,,46,29,0.52,0,0,
3192,,53,43,0.07,0,0,
3193,,47,29,0,0,0,
3194,,49,26,0,0,0,
3195,,54,30,0,0,0,
3196,,52,29,0,0,0,
3197,,48,30,0.08,0,0,
3198,,52,44,0.68,0,0,
3199,,50,29,0,0,0,
3200,,57,26,0,0,0,
3201,,63,31,0,0,0,
3202,,65,57,0.29,0,0,
3203,,71,56,0.01,0,0,
3204,,56,41,0.42,0,0,
3205,,53,32,0.29,0,0,
3206,,45,28,0.03,0,0,
3207,,37,25,0,0,0,
3208,,42,20,0,0,0,
3209,,50,38,0.05,0,0,
3210,,64,49,0,0,0,
3211,,64,54,0.1,0,0,
3212,,68,54,0,0,0,
3213,,62,30,0,0,0,
3214,,33,22,0,0,0,
3215,,34,20,0,0,0,
3216,,47,28,0,0,0,
3217,,36,25,0,0,0,
3218,,29,20,0.22,1.6,0,
3219,,33,29,0.01,0,2,
3220,,41,29,0,0,1,
3221,,37,30,0.01,0,0,
3222,,37,20,0,0,0,
3223,,32,15,0,0,0,
3224,,59,19,0,0,0,
3225,,45,27,0,0,0,
3226,,32,19,0,0,0,
3227,,44,15,0,0,0,
3228,,33,20,0,0,0,
3229,,35,22,0,0,0,
3230,,37,31,0.1,0,0,
3231,,37,22,0,0,0,
3232,,34,19,0,0,0,
3233,,20,11,0,0,0,
3234,,25,6,0.03,0.7,0,
3235,,28,15,0.05,1.5,1,
3236,,27,5,0,0,0,
3237,,33,7,0,0,0,
3238,,35,14,0,0,0,
3239,,37,8,0,0,0,
3240,,43,16,0,0,0,
3241,,34,25,0.37,0.8,1,
3242,,34,19,0.9,2.2,3,
3243,,24,17,0,0,0,
3244,,28,13,0,0,0,
3245,,37,6,0,0,0,
3246,,33,21,0,0.1,0,
3247,,38,10,0,0,0,
3248,,50,38,0.26,0,0,
3249,,52,32,0,0,0,
3250,,57,33,0,0,0,
3251,,39,28,0,0,0,
3252,,44,22,0,0,0,
3253,,34,32,0.83,4.5,0,
3254,,42,32,0,0,4,
3255,,51,28,0,0,0,
3256,,49,31,0,0,0,
3257,,54,28,0.17,0,0,
3258,,62,40,0.5,0,0,
3259,,57,29,0,0,0,
3260,,39,29,0,0,0,
3261,,50,23,0,0,0,
3262,,32,19,0,0,0,
3263,,30,19,0.12,1.9,0,
3264,,41,11,0,0,2,
3265,,46,20,0,0,0,
3266,,66,29,0.06,0,0,
3267,,59,42,0.01,0,0,
3268,,61,26,0,0,0,
3269,,76,42,0,0,0,
3270,,82,55,0,0,0,
3271,,77,38,0.45,0,0,
3272,,39,29,1.56,1.2,0,
3273,,36,28,0,0,1,
3274,,42,27,0,0,0,
3275,,55,23,0,0,0,
3276,,61,41,0,0,0,
3277,,45,39,0,0,0,
3278,,75,40,0,0,0,
3279,,76,54,0,0,0,
3280,,57,50,0.06,0,0,
3281,,66,43,0,0,0,
3282,,68,40,0,0,0,
3283,,83,55,0,0,0,
3284,,72,52,0,0,0,
3285,,62,36,0,0,0,
3286,,67,29,0,0,0,
3287,,64,37,0,0,0,
3288,,59,49,0,0,0,
3289,,81,47,0.05,0,0,
3290,,82,45,0,0,0,
3291,,62,43,0.06,0,0,
3292,,45,36,0,0,0,
3293,,46,32,0,0,0,
3294,,42,30,0.01,0.2,0,
3295,,45,27,0,0,0,
3296,,48,29,0,0,0,
3297,,52,28,0,0,0,
3298,,53,28,0.26,0,0,
3299,,58,43,0.54,0,0,
3300,,56,36,0,0,0,
3301,,55,33,0.25,0,0,
3302,,47,42,1.93,0,0,
3303,,46,41,0.01,0,0,
3304,,54,45,0,0,0,
3305,,54,41,0,0,0,
3306,,57,43,0,0,0,
3307,,71,38,0,0,0,
3308,,76,37,0,0,0,
3309,,83,39,0,0,0,
3310,,86,54,0,0,0,
3311,,82,60,0,0,0,
3312,,78,54,0,0,0,
3313,,60,52,0.09,0,0,
3314,,71,50,0.18,0,0,
3315,,69,54,0,0,0,
3316,,76,46,0,0,0,
3317,,86,49,0,0,0,
3318,,81,51,0,0,0,
3319,,83,57,0,0,0,
3320,,66,52,0,0,0,
3321,,73,44,0,0,0,
3322,,67,51,0.04,0,0,
3323,,64,42,0,0,0,
3324,,68,37,0,0,0,
3325,,77,36,0,0,0,
3326,,82,53,0,0,0,
3327,,81,66,0.01,0,0,
3328,,85,63,0,0,0,
3329,,78,60,0.12,0,0,
3330,,70,45,0,0,0,
3331,,74,40,0,0,0,
3332,,85,57,0,0,0,
3333,,83,60,0.05,0,0,
3334,,70,52,0,0,0,
3335,,59,50,0.01,0,0,
3336,,73,48,0,0,0,
3337,,82,56,0.01,0,0,
3338,,74,52,0,0,0,
3339,,78,47,0,0,0,
3340,,78,55,0,0,0,
3341,,82,55,0,0,0,
3342,,89,57,0,0,0,
3343,,92,61,0,0,0,
3344,,89,65,0.1,0,0,
3345,,86,63,0,0,0,
3346,,87,64,0,0,0,
3347,,89,57,0,0,0,
3348,,90,65,0,0,0,
3349,,90,67,0,0,0,
3350,,89,64,0,0,0,
3351,,74,66,0.35,0,0,
3352,,84,66,0.05,0,0,
3353,,84,64,0,0,0,
3354,,78,57,0,0,0,
3355,,87,51,0,0,0,
3356,,97,67,0,0,0,
3357,,89,65,0,0,0,
3358,,81,61,0.32,0,0,
3359,,87,60,0,0,0,
3360,,89,58,0.19,0,0,
3361,,86,62,1.15,0,0,
3362,,67,58,0.01,0,0,
3363,,72,56,0,0,0,
3364,,79,55,0,0,0,
3365,,89,59,0,0,0,
3366,,94,66,0,0,0,
3367,,95,67,0.02,0,0,
3368,,84,65,0.01,0,0,
3369,,88,54,0.01,0,0,
3370,,82,61,0,0,0,
3371,,80,53,0,0,0,
3372,,85,55,0,0,0,
3373,,90,70,0,0,0,
3374,,92,70,0.18,0,0,
3375,,97,71,0,0,0,
3376,,92,71,0.62,0,0,
3377,,77,70,0.01,0,0,
3378,,86,69,0,0,0,
3379,,82,62,0,0,0,
3380,,80,59,0,0,0,
3381,,79,55,0,0,0,
3382,,88,66,0.74,0,0,
3383,,80,69,0.02,0,0,
3384,,88,66,0,0,0,
3385,,90,63,0,0,0,
3386,,93,63,0,0,0,
3387,,97,66,0,0,0,
3388,,95,72,0,0,0,
3389,,89,71,0,0,0,
3390,,86,64,0,0,0,
3391,,87,62,0,0,0,
3392,,89,60,0,0,0,
3393,,95,69,0,0,0,
3394,,92,67,0,0,0,
3395,,94,65,0,0,0,
3396,,92,73,0,0,0,
3397,,92,69,0.08,0,0,
3398,,85,63,0,0,0,
3399,,86,62,0,0,0,
3400,,87,64,0,0,0,
3401,,86,69,0,0,0,
3402,,87,60,0,0,0,
3403,,87,67,0,0,0,
3404,,93,68,0,0,0,
3405,,95,69,0.22,0,0,
3406,,91,66,0.06,0,0,
3407,,86,71,0.54,0,0,
3408,,89,70,0.09,0,0,
3409,,92,68,0,0,0,
3410,,95,64,0,0,0,
3411,,95,68,0,0,0,
3412,,95,72,0,0,0,
3413,,98,69,0,0,0,
3414,,90,73,0.01,0,0,
3415,,96,72,0.12,0,0,
3416,,97,72,0,0,0,
3417,,101,79,0,0,0,
3418,,96,74,0.16,0,0,
3419,,93,73,0,0,0,
3420,,89,68,0,0,0,
3421,,91,61,0,0,0,
3422,,93,68,0,0,0,
3423,,89,61,0,0,0,
3424,,94,63,0,0,0,
3425,,94,70,0.08,0,0,
3426,,95,71,0.05,0,0,
3427,,82,60,0,0,0,
3428,,86,59,0.02,0,0,
3429,,71,62,0.56,0,0,
3430,,70,64,0.49,0,0,
3431,,72,63,0,0,0,
3432,,77,67,0,0,0,
3433,,92,73,0,0,0,
3434,,97,72,0.14,0,0,
3435,,88,71,0.04,0,0,
3436,,88,66,0,0,0,
3437,,86,65,0,0,0,
3438,,86,69,0,0,0,
3439,,88,69,0,0,0,
3440,,88,70,0,0,0,
3441,,84,59,0,0,0,
3442,,86,57,0,0,0,
3443,,91,63,0,0,0,
3444,,91,62,0,0,0,
3445,,91,62,0,0,0,
3446,,92,70,0,0,0,
3447,,94,70,0,0,0,
3448,,93,68,0,0,0,
3449,,89,65,0,0,0,
3450,,91,71,0.53,0,0,
3451,,76,68,0.17,0,0,
3452,,79,59,0,0,0,
3453,,81,55,0,0,0,
3454,,78,62,0.11,0,0,
3455,,71,47,0,0,0,
3456,,68,43,0,0,0,
3457,,72,44,0,0,0,
3458,,75,48,0,0,0,
3459,,80,50,0,0,0,
3460,,77,51,0,0,0,
3461,,86,56,0,0,0,
3462,,89,71,0,0,0,
3463,,86,57,0,0,0,
3464,,86,50,0,0,0,
3465,,91,58,0,0,0,
3466,,93,66,0,0,0,
3467,,90,66,0.59,0,0,
3468,,79,60,0,0,0,
3469,,77,52,0,0,0,
3470,,78,48,0,0,0,
3471,,77,50,0,0,0,
3472,,80,61,0,0,0,
3473,,86,63,0,0,0,
3474,,88,63,0,0,0,
3475,,82,65,0,0,0,
3476,,80,63,0,0,0,
3477,,91,59,0,0,0,
3478,,92,63,0,0,0,
3479,,94,65,0,0,0,
3480,,83,62,0,0,0,
3481,,65,53,0,0,0,
3482,,68,49,0,0,0,
3483,,68,46,0,0,0,
3484,,70,39,0,0,0,
3485,,76,41,0,0,0,
3486,,79,47,0,0,0,
3487,,82,54,0,0,0,
3488,,82,59,0,0,0,
3489,,78,56,0.35,0,0,
3490,,73,50,0,0,0,
3491,,79,42,0,0,0,
3492,,82,46,0,0,0,
3493,,79,67,0,0,0,
3494,,70,53,1.16,0,0,
3495,,54,52,0.49,0,0,
3496,,59,54,0.98,0,0,
3497,,70,49,0.54,0,0,
3498,,59,35,0,0,0,
3499,,58,31,0,0,0,
3500,,65,32,0,0,0,
3501,,69,34,0,0,0,
3502,,72,43,0,0,0,
3503,,59,40,0,0,0,
3504,,63,44,0,0,0,
3505,,60,36,0,0,0,
3506,,62,32,0.06,0,0,
3507,,54,41,0.05,0,0,
3508,,51,29,0,0,0,
3509,,48,25,0,0,0,
3510,,45,30,0.12,0,0,
3511,,48,34,0,0,0,
3512,,51,27,0.01,0,0,
3513,,58,43,0.24,0,0,
3514,,62,44,0.1,0,0,
3515,,69,47,0,0,0,
3516,,63,40,0.73,0,0,
3517,,46,32,0,0,0,
3518,,52,31,0,0,0,
3519,,51,37,0,0,0,
3520,,44,38,0,0,0,
3521,,60,41,0,0,0,
3522,,76,51,0,0,0,
3523,,75,41,0,0,0,
3524,,44,27,0,0,0,
3525,,42,20,0,0,0,
3526,,51,34,0,0,0,
3527,,61,45,0.18,0,0,
3528,,60,39,0,0,0,
3529,,46,33,0,0,0,
3530,,60,33,0,0,0,
3531,,49,27,0,0,0,
3532,,43,27,0,0,0,
3533,,43,33,0.31,0,0,
3534,,52,35,0.01,0,0,
3535,,39,25,0,0,0,
3536,,32,24,0.22,2.5,0,
3537,,32,13,0,0,2,
3538,,34,15,0.04,0,2,
3539,,51,33,0.19,0,0,
3540,,45,39,0.23,0,0,
3541,,48,42,0.03,0,0,
3542,,51,43,0.01,0,0,
3543,,61,44,0,0,0,
3544,,44,38,0.03,0,0,
3545,,52,35,0,0,0,
3546,,37,28,0.3,0,0,
3547,,45,33,0.68,0,0,
3548,,39,27,0,0,0,
3549,,41,20,0,0,0,
3550,,41,29,0,0,0,
3551,,46,25,0,0,0,
3552,,45,30,0,0,0,
3553,,45,39,0,0,0,
3554,,60,42,0.3,0,0,
3555,,50,27,0,0,0,
3556,,52,29,0,0,0,
3557,,39,28,0.12,0,0,
3558,,54,32,0,0,0,
3559,,48,27,0.28,0,0,
3560,,55,38,0.04,0,0,
3561,,43,32,0.18,0,0,
3562,,50,30,0,0,0,
3563,,51,33,0,0,0,
3564,,34,22,0,0,0,
3565,,31,18,0,0,0,
3566,,40,12,0,0,0,
3567,,45,20,0,0,0,
3568,,54,36,0.21,0,0,
3569,,71,46,0,0,0,
3570,,70,49,0,0,0,
3571,,64,40,0,0,0,
3572,,49,31,0.14,0,0,
3573,,59,41,0.05,0,0,
3574,,50,32,0,0,0,
3575,,47,27,0.01,0,0,
3576,,44,29,0,0,0,
3577,,36,24,0,0,0,
3578,,41,27,0,0,0,
3579,,35,27,0.69,4,0,
3580,,43,28,0,0,3,
3581,,38,31,0,0,2,
3582,,33,10,0,0,1,
3583,,28,7,0,0,1,
3584,,40,21,0,0,1,
3585,,43,24,0,0,0,
3586,,39,17,0,0,0,
3587,,34,18,0,0,0,
3588,,37,22,0,0,0,
3589,,41,27,0,0,0,
3590,,45,27,0,0,0,
3591,,44,27,0.14,0,0,
3592,,50,30,0.02,0,0,
3593,,41,20,0,0,0,
3594,,40,32,1.44,0,0,
3595,,49,28,0,0,0,
3596,,58,29,0,0,0,
3597,,51,37,0.03,0,0,
3598,,60,35,0,0,0,
3599,,71,51,0.02,0,0,
3600,,57,34,0,0,0,
3601,,50,28,0,0,0,
3602,,58,29,0,0,0,
3603,,46,19,0.01,0,0,
3604,,31,14,0,0,0,
3605,,29,23,0.15,0,0,
3606,,38,28,0.67,0,0,
3607,,43,25,0,0,0,
3608,,58,32,0,0,0,
3609,,47,29,0,0,0,
3610,,48,29,0,0,0,
3611,,69,32,0.04,0,0,
3612,,47,27,0,0,0,
3613,,36,21,0,0,0,
3614,,33,18,0,0,0,
3615,,33,28,0.15,0,0,
3616,,39,32,0,0,0,
3617,,44,23,0.03,0,0,
3618,,48,31,0,0,0,
3619,,46,35,0.13,0,0,
3620,,42,24,0,0,0,
3621,,34,19,0,0,0,
3622,,48,17,0,0,0,
3623,,47,33,0,0,0,
3624,,51,24,0,0,0,
3625,,69,30,0,0,0,
3626,,71,59,0.5,0,0,
3627,,63,37,0.43,0,0,
3628,,55,28,0,0,0,
3629,,49,31,0.39,0,0,
3630,,60,31,0.23,0,0,
3631,,44,27,0,0,0,
3632,,51,25,0.03,0,0,
3633,,54,32,0,0,0,
3634,,57,33,0,0,0,
3635,,65,28,0,0,0,
3636,,67,39,0.01,0,0,
3637,,60,48,0.07,0,0,
3638,,50,38,0.12,0,0,
3639,,51,30,0,0,0,
3640,,54,42,0,0,0,
3641,,66,51,0.4,0,0,
3642,,63,41,0,0,0,
3643,,57,38,0,0,0,
3644,,48,34,0.02,0,0,
3645,,49,31,0,0,0,
3646,,50,35,0,0,0,
3647,,54,24,0,0,0,
3648,,70,42,0,0,0,
3649,,56,43,0.06,0,0,
3650,,67,40,0,0,0,
3651,,50,34,0,0,0,
3652,,46,33,0,0,0,
3653,,49,40,0.21,0,0,
3654,,75,49,0.12,0,0,
3655,,56,34,0,0,0,
3656,,50,30,0.7,0,0,
3657,,58,40,0.05,0,0,
3658,,63,49,0,0,0,
3659,,50,45,0.33,0,0,
3660,,48,43,0,0,0,
3661,,54,45,0,0,0,
3662,,68,47,0,0,0,
3663,,76,46,0,0,0,
3664,,82,57,0.27,0,0,
3665,,78,54,0,0,0,
3666,,54,43,0,0,0,
3667,,55,38,0,0,0,
3668,,59,37,0,0,0,
3669,,68,31,0,0,0,
3670,,77,36,0,0,0,
3671,,83,42,0,0,0,
3672,,82,46,0,0,0,
3673,,67,44,2.9,0,0,
3674,,61,57,0.94,0,0,
3675,,72,54,0,0,0,
3676,,75,52,0,0,0,
3677,,78,52,0,0,0,
3678,,83,51,0,0,0,
3679,,83,55,0.34,0,0,
3680,,60,52,0.02,0,0,
3681,,60,51,0.55,0,0,
3682,,61,47,0,0,0,
3683,,60,39,0,0,0,
3684,,67,39,0.04,0,0,
3685,,83,47,0,0,0,
3686,,82,61,0,0,0,
3687,,71,49,0,0,0,
3688,,73,44,0,0,0,
3689,,77,49,0,0,0,
3690,,82,49,0,0,0,
3691,,72,62,1.46,0,0,
3692,,63,54,0.85,0,0,
3693,,64,49,0.29,0,0,
3694,,58,43,3.73,0,0,
3695,,50,44,0.78,0,0,
3696,,71,41,0,0,0,
3697,,73,44,0,0,0,
3698,,76,55,0.28,0,0,
3699,,66,52,0.55,0,0,
3700,,75,47,0,0,0,
3701,,70,52,0.06,0,0,
3702,,66,46,0,0,0,
3703,,61,45,0.69,0,0,
3704,,69,45,0.07,0,0,
3705,,69,43,0,0,0,
3706,,71,45,0,0,0,
3707,,74,52,0,0,0,
3708,,76,49,0,0,0,
3709,,85,52,0.01,0,0,
3710,,81,69,0,0,0,
3711,,73,49,0,0,0,
3712,,84,43,0,0,0,
3713,,83,53,0,0,0,
3714,,85,67,0.57,0,0,
3715,,83,66,0.01,0,0,
3716,,78,58,0,0,0,
3717,,82,56,0.4,0,0,
3718,,85,66,1.63,0,0,
3719,,87,63,0,0,0,
3720,,84,67,0,0,0,
3721,,95,70,0.02,0,0,
3722,,94,71,0,0,0,
3723,,94,69,0,0,0,
3724,,95,71,0.05,0,0,
3725,,85,66,0,0,0,
3726,,90,61,0,0,0,
3727,,87,64,0,0,0,
3728,,88,68,0.41,0,0,
3729,,84,65,0,0,0,
3730,,84,61,0.97,0,0,
3731,,76,55,0,0,0,
3732,,78,53,0.06,0,0,
3733,,75,55,0,0,0,
3734,,81,57,0,0,0,
3735,,84,61,0.01,0,0,
