"WASHINGTON DULLES INTERNATIONAL AIRPORT, VA US (USW00093738)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
3924,,56,44,1.9,0,0
3925,,51,29,0,0,0
3926,,42,20,0,0,0
3927,,41,27,0,0,0
3928,,49,23,0,0,0
3929,,40,32,1.33,0,0
3930,,50,32,0.01,0,0
3931,,44,25,0,0,0
3932,,36,23,0.06,0.6,0
3933,,37,17,0,0,0
3934,,48,19,0,0,0
3935,,43,17,0.57,0,0
3936,,53,35,0.69,0,0
3937,,53,33,0,0,0
3938,,51,36,0,0,0
3939,,43,21,0,0,0
3940,,33,27,0.67,0,0
3941,,47,28,0,0,0
3942,,57,30,0,0,0
3943,,64,36,0,0,0
3944,,58,37,0,0,0
3945,,64,32,0,0,0
3946,,62,35,0.52,0,0
3947,,38,23,0,0,0
3948,,35,22,1.24,0,0
3949,,52,35,0.05,0,0
3950,,56,44,0.15,0,0
3951,,44,27,0,0,0
3952,,39,28,0.03,0,0
3953,,56,34,0,0,0
3954,,41,31,0,0,0
3955,,38,35,0.98,0,0
3956,,38,19,0,0,0
3957,,28,11,0,0,0
3958,,40,12,0,0,0
3959,,55,28,0,0,0
3960,,58,41,0.09,0,0
3961,,46,41,1.03,0,0
3962,,44,38,0.89,0,0
3963,,45,39,0.16,0,0
3964,,43,29,0,0,0
3965,,45,38,0,0,0
3966,,43,36,0.12,0,0
3967,,44,27,0,0,0
3968,,47,21,0,0,0
3969,,43,24,0,0,0
3970,,43,34,0.04,0,0
3971,,63,43,0.76,0,0
3972,,63,41,0,0,0
3973,,45,24,0,0,0
3974,,36,21,0.22,0,0
3975,,48,33,0.18,0,0
3976,,44,34,0,0,0
3977,,35,21,0,0,0
3978,,24,17,0,0,0
3979,,20,17,0,0,0
3980,,30,11,0,0,0
3981,,35,11,0,0,0
3982,,39,8,0,0,0
3983,,33,11,0,0,0
3984,,36,8,0,0,0
3985,,42,11,0,0,0
3986,,42,24,0.01,0,0
3987,,53,18,0,0,0
3988,,63,21,0,0,0
3989,,64,22,0,0,0
3990,,57,42,0.17,0,0
3991,,43,26,0,0,0
3992,,46,18,0,0,0
3993,,58,33,0.47,0,0
3994,,51,40,0,0,0
3995,,43,24,0,0,0
3996,,54,18,0,0,0
3997,,65,27,0,0,0
3998,,46,38,0.45,0,0
3999,,47,35,0.62,0,0
4000,,44,21,0.13,0,0
4001,,34,15,0,0,0
4002,,44,12,0,0,0
4003,,37,28,0.02,0,0
4004,,64,32,1.23,0,0
4005,,48,34,0,0,0
4006,,53,28,0,0,0
4007,,58,32,0,0,0
4008,,44,35,0.58,0,0
4009,,50,34,0,0,0
4010,,44,27,0.33,0,0
4011,,32,20,0,0,0
4012,,27,20,0,0,0
4013,,31,14,0,0,0
4014,,37,7,0,0,0
4015,,45,6,0,0,0
4016,,34,19,0.65,0,0
4017,,52,33,0,0,0
4018,,40,13,0,0,0
4019,,25,5,0,0,0
4020,,35,7,0,0,0
4021,,50,10,0,0,0
4022,,54,23,0,0,0
4023,,50,28,0.02,0,0
4024,,40,23,0,0,0
4025,,43,24,0.01,0.3,0
4026,,46,23,0,0,0
4027,,50,17,0,0,0
4028,,51,32,0,0,0
4029,,38,30,0,0,0
4030,,52,18,0,0,0
4031,,60,23,0,0,0
4032,,68,26,0,0,0
4033,,55,42,0.29,0,0
4034,,55,44,0,0,0
4035,,52,45,0.26,0,0
4036,,45,42,0.09,0,0
4037,,48,42,0.07,0,0
4038,,67,44,0.15,0,0
4039,,67,41,0,0,0
4040,,61,39,0,0,0
4041,,56,46,0.04,0,0
4042,,73,49,0,0,0
4043,,66,43,0,0,0
4044,,72,41,0,0,0
4045,,72,47,0.03,0,0
4046,,68,58,0.19,0,0
4047,,72,39,0.21,0,0
4048,,40,32,0,0,0
4049,,49,34,0,0,0
4050,,53,29,0,0,0
4051,,42,32,0.06,0.2,0
4052,,45,31,0,0,0
4053,,56,30,0,0,0
4054,,64,22,0,0,0
4055,,59,30,0.26,0,0
4056,,57,47,0.32,0,0
4057,,63,36,0.07,0,0
4058,,59,29,0,0,0
4059,,57,32,0,0,0
4060,,67,48,0.21,0,0
4061,,55,48,0.41,0,0
4062,,65,53,1.64,0,0
4063,,63,49,0.09,0,0
4064,,64,44,0,0,0
4065,,54,45,0.75,0,0
4066,,54,42,0,0,0
4067,,68,34,0,0,0
4068,,67,35,0.16,0,0
4069,,50,35,0.53,0,0
4070,,60,29,0.02,0,0
4071,,51,35,0.48,0,0
4072,,46,31,0,0,0
4073,,42,25,0.13,1,0
4074,,51,25,0,0,0
4075,,58,24,0,0,0
4076,,69,29,0,0,0
4077,,73,40,0,0,0
4078,,69,57,0,0,0
4079,,78,57,0.01,0,0
4080,,79,56,0,0,0
4081,,79,54,0,0,0
4082,,76,51,0,0,0
4083,,87,56,0,0,0
4084,,82,57,0.32,0,0
4085,,76,45,0.02,0,0
4086,,60,46,1.34,0,0
4087,,54,50,0.2,0,0
4088,,52,48,1.65,0,0
4089,,56,43,0.01,0,0
4090,,66,36,0,0,0
4091,,63,40,0,0,0
4092,,81,42,0,0,0
4093,,84,62,0,0,0
4094,,69,54,0.58,0,0
4095,,59,39,0,0,0
4096,,63,38,0,0,0
4097,,71,38,0,0,0
4098,,78,42,0,0,0
4099,,68,55,0.52,0,0
4100,,79,54,0.04,0,0
4101,,84,48,0,0,0
4102,,78,50,0,0,0
4103,,73,44,0,0,0
4104,,70,48,0,0,0
4105,,69,50,0,0,0
4106,,67,43,0.07,0,0
4107,,68,36,0,0,0
4108,,63,35,0.23,0,0
4109,,65,33,0.01,0,0
4110,,75,40,0,0,0
4111,,66,53,0.37,0,0
4112,,72,50,0,0,0
4113,,80,44,0,0,0
4114,,66,56,0.25,0,0
4115,,61,54,0.71,0,0
4116,,56,52,0.01,0,0
4117,,57,53,0.01,0,0
4118,,63,54,0.11,0,0
4119,,83,63,1.06,0,0
4120,,82,61,0,0,0
4121,,82,56,0,0,0
4122,,74,51,0,0,0
4123,,79,48,0,0,0
4124,,84,50,0,0,0
4125,,83,57,0,0,0
4126,,90,63,0.15,0,0
4127,,89,63,0,0,0
4128,,87,67,0.04,0,0
4129,,85,65,0.02,0,0
4130,,89,64,0,0,0
4131,,90,70,0,0,0
4132,,90,67,0,0,0
4133,,90,68,0,0,0
4134,,90,70,0,0,0
4135,,87,69,0,0,0
4136,,83,59,0,0,0
4137,,84,52,0,0,0
4138,,85,65,0.03,0,0
4139,,74,64,0.06,0,0
4140,,71,60,0.08,0,0
4141,,77,65,0,0,0
4142,,87,61,0,0,0
4143,,90,70,0.34,0,0
4144,,81,69,0.32,0,0
4145,,84,67,0.06,0,0
4146,,86,62,0,0,0
4147,,87,64,0,0,0
4148,,84,67,0,0,0
4149,,84,66,0.51,0,0
4150,,85,68,0.28,0,0
4151,,84,66,0.02,0,0
4152,,85,60,0,0,0
4153,,85,63,0.59,0,0
4154,,83,68,0.13,0,0
4155,,90,69,0.52,0,0
4156,,90,68,0,0,0
4157,,88,68,0,0,0
4158,,85,62,0,0,0
4159,,89,61,0,0,0
4160,,92,64,0,0,0
4161,,93,69,0,0,0
4162,,92,69,0.34,0,0
4163,,86,64,0,0,0
4164,,78,52,0,0,0
4165,,90,56,0,0,0
4166,,93,67,0,0,0
4167,,85,70,0.1,0,0
4168,,86,66,0,0,0
4169,,82,65,0.07,0,0
4170,,87,61,0,0,0
4171,,90,62,0,0,0
4172,,91,69,1.42,0,0
4173,,83,70,1.15,0,0
4174,,74,68,0.22,0,0
4175,,85,65,0.05,0,0
4176,,85,60,0,0,0
4177,,79,61,0,0,0
4178,,88,69,0.35,0,0
4179,,91,72,0,0,0
4180,,89,67,0,0,0
4181,,85,65,0,0,0
4182,,88,61,0,0,0
4183,,89,65,0.05,0,0
4184,,82,71,0.01,0,0
4185,,86,71,0.16,0,0
4186,,82,70,0,0,0
4187,,87,64,0,0,0
4188,,87,62,0,0,0
4189,,88,60,0,0,0
4190,,88,67,0,0,0
4191,,90,65,0,0,0
4192,,92,70,0,0,0
4193,,93,70,0,0,0
4194,,90,68,0,0,0
4195,,93,64,0,0,0
4196,,87,71,0.25,0,0
4197,,83,71,0.01,0,0
4198,,86,70,0.29,0,0
4199,,86,68,0,0,0
4200,,85,68,0,0,0
4201,,81,64,0.63,0,0
4202,,82,62,0,0,0
4203,,83,59,0.41,0,0
4204,,70,67,1.42,0,0
4205,,79,61,0,0,0
4206,,78,52,0,0,0
4207,,83,60,0,0,0
4208,,82,68,0,0,0
4209,,89,64,0,0,0
4210,,91,68,0,0,0
4211,,95,71,0,0,0
4212,,95,69,0,0,0
4213,,94,69,0,0,0
4214,,93,67,0,0,0
4215,,94,70,0,0,0
4216,,93,67,0.15,0,0
4217,,92,69,0.54,0,0
4218,,89,66,0,0,0
4219,,89,68,0,0,0
4220,,86,70,0,0,0
4221,,86,60,0,0,0
4222,,82,52,0,0,0
4223,,79,59,0,0,0
4224,,77,48,0,0,0
4225,,84,50,0,0,0
4226,,81,58,0,0,0
4227,,81,59,0,0,0
4228,,73,64,2.34,0,0
4229,,80,59,0,0,0
4230,,82,56,0,0,0
4231,,72,58,0,0,0
4232,,75,51,0.04,0,0
4233,,71,43,0,0,0
4234,,75,46,0,0,0
4235,,62,54,0,0,0
4236,,81,56,0,0,0
4237,,85,60,0,0,0
4238,,84,56,0,0,0
4239,,70,58,0,0,0
4240,,75,60,0,0,0
4241,,84,54,0,0,0
4242,,84,57,0,0,0
4243,,85,63,0.07,0,0
4244,,74,59,0,0,0
4245,,72,54,0.57,0,0
4246,,73,62,1.18,0,0
4247,,82,56,0,0,0
4248,,85,58,0,0,0
4249,,81,46,0,0,0
4250,,72,39,0,0,0
4251,,72,40,0,0,0
4252,,70,55,0,0,0
4253,,69,62,0.01,0,0
4254,,75,55,0,0,0
4255,,65,52,0,0,0
4256,,73,53,0,0,0
4257,,74,47,0,0,0
4258,,75,46,0,0,0
4259,,77,40,0,0,0
4260,,68,40,0,0,0
4261,,58,34,0,0,0
4262,,68,33,0,0,0
4263,,60,31,0,0,0
4264,,75,41,0,0,0
4265,,64,34,0,0,0
4266,,66,33,0,0,0
4267,,69,34,0,0,0
4268,,72,39,0,0,0
4269,,73,35,0,0,0
4270,,75,35,0,0,0
4271,,70,41,0,0,0
4272,,65,39,0.01,0,0
4273,,68,43,0.84,0,0
4274,,50,34,0,0,0
4275,,63,38,0.06,0,0
4276,,62,40,0,0,0
4277,,76,34,0,0,0
4278,,62,42,0,0,0
4279,,56,33,0,0,0
4280,,44,37,0.37,0,0
4281,,44,30,0,0,0
4282,,44,25,0,0,0
4283,,46,22,0.2,0,0
4284,,47,30,0.07,0,0
4285,,43,26,0,0,0
4286,,44,16,0,0,0
4287,,54,22,0,0,0
4288,,70,39,0,0,0
4289,,72,40,0,0,0
4290,,77,43,0,0,0
4291,,64,37,0.02,0,0
4292,,45,23,0,0,0
4293,,47,20,0,0,0
4294,,61,34,0,0,0
4295,,49,33,0,0,0
4296,,56,39,0,0,0
4297,,65,38,0,0,0
4298,,66,29,0,0,0
4299,,64,46,0.01,0,0
4300,,75,55,0,0,0
4301,,58,37,0.02,0,0
4302,,59,51,0.02,0,0
4303,,68,48,0.1,0,0
4304,,49,32,0,0,0
4305,,65,25,0,0,0
4306,,50,28,0,0,0
4307,,43,17,0,0,0
4308,,56,19,0,0,0
4309,,67,29,0,0,0
4310,,66,55,0.39,0,0
4311,,55,32,0,0,0
4312,,46,28,0,0,0
4313,,41,31,0.21,0,0
4314,,43,32,1.12,0,0
4315,,48,26,0,0,0
4316,,37,23,0,0,0
4317,,38,18,0,0,0
4318,,41,28,0.08,0,0
4319,,47,28,0,0,0
4320,,38,25,0,0,0
4321,,34,23,0.58,5.2,0
4322,,24,20,0.38,4.3,6
4323,,28,12,0,0,9
4324,,31,20,0,0,6
4325,,37,25,0.66,0,5
4326,,39,23,1.15,1.2,2
4327,,30,19,0,0,3
4328,,44,23,0,0,2
4329,,36,26,0,0,2
4330,,37,33,0,0,1
4331,,54,35,0.86,0,0
4332,,58,36,0,0,0
4333,,48,27,0,0,0
4334,,49,29,0,0,0
4335,,46,30,0.02,0,0
4336,,38,33,0.27,0,0
4337,,45,29,0,0,0
4338,,36,24,0,0,0
4339,,34,30,0.43,0,0
4340,,37,26,0.15,0,0
4341,,36,27,0,0,0
4342,,36,31,0,0,0
4343,,44,29,0,0,0
4344,,33,25,0,0,0
4345,,35,25,0.33,1,1
4346,,38,32,0.34,0,0
4347,,43,33,0.35,0,0
4348,,37,19,0,0,0
4349,,27,14,0,0,0
4350,,33,14,0,0,0
4351,,54,19,0,0,0
4352,,65,30,0,0,0
4353,,56,33,0,0,0
4354,,38,29,0,0,0
4355,,50,38,0.02,0,0
4356,,40,35,0,0,0
4357,,49,34,0.94,0,0
4358,,61,30,0,0,0
4359,,68,34,0,0,0
4360,,44,35,0.34,0,0
4361,,45,31,0.07,0,0
4362,,43,29,0.05,0,0
4363,,71,39,0.04,0,0
4364,,56,35,0.01,0,0
4365,,53,40,0,0,0
4366,,60,30,0,0,0
4367,,64,30,0,0,0
4368,,47,28,0,0,0
4369,,38,24,0.11,0,0
4370,,31,29,0.01,0,0
4371,,36,21,0,0,0
4372,,33,15,0,0,0
4373,,33,17,0.12,0,0
4374,,45,29,0,0,0
4375,,30,20,0.51,6.1,1
4376,,30,10,0,0,6
4377,,33,-2,0,0,4
4378,,33,20,0,0,3
4379,,48,24,0,0,2
4380,,65,27,0.08,0,0
4381,,48,33,0,0,0
4382,,37,19,0,0,0
4383,,33,17,0.09,0.8,0
4384,,45,25,0,0,1
4385,,44,16,0,0,0
4386,,44,34,0.06,0,0
4387,,51,32,0,0,0
4388,,53,20,0,0,0
4389,,70,42,0.15,0,0
4390,,49,23,0,0,0
4391,,44,18,0,0,0
4392,,36,21,0.01,0.1,0
4393,,38,15,0,0,0
4394,,46,11,0,0,0
4395,,65,27,0,0,0
4396,,58,32,0,0,0
4397,,59,30,0.2,0,0
4398,,68,35,0,0,0
4399,,79,59,0,0,0
4400,,69,50,0,0,0
4401,,56,34,0.12,0,0
4402,,76,46,0.08,0,0
4403,,68,42,0,0,0
4404,,46,39,0,0,0
4405,,58,34,0,0,0
4406,,50,23,0.04,0.2,0
4407,,45,30,0,0,0
4408,,42,18,0,0,0
4409,,50,24,0,0,0
4410,,63,17,0,0,0
4411,,54,38,0.16,0,0
4412,,48,34,0,0,0
4413,,54,29,0,0,0
4414,,58,30,0,0,0
4415,,54,40,0,0,0
4416,,57,37,0.66,0,0
4417,,50,30,0,0,0
4418,,62,30,0,0,0
4419,,52,32,0,0,0
4420,,38,23,0,0,0
4421,,63,20,0,0,0
4422,,59,37,0,0,0
4423,,65,32,0,0,0
4424,,45,33,0.59,0,0
4425,,40,33,1.24,0,0
4426,,51,37,0,0,0
4427,,57,31,0,0,0
4428,,74,41,0.01,0,0
4429,,78,35,0,0,0
4430,,67,60,0.48,0,0
4431,,66,44,0.36,0,0
4432,,47,36,0,0,0
4433,,64,29,0,0,0
4434,,55,46,0.69,0,0
4435,,48,35,0.03,0,0
4436,,53,30,0,0,0
4437,,64,26,0,0,0
4438,,73,38,0,0,0
4439,,73,54,0.26,0,0
4440,,78,46,0.07,0,0
4441,,66,50,0,0,0
4442,,60,38,0,0,0
4443,,66,31,0,0,0
4444,,70,39,0,0,0
4445,,64,37,0,0,0
4446,,66,28,0,0,0
4447,,76,42,0,0,0
4448,,76,58,0.01,0,0
4449,,70,43,0.23,0,0
4450,,52,41,0,0,0
4451,,62,38,0,0,0
4452,,72,38,0,0,0
4453,,72,38,0,0,0
4454,,83,47,0,0,0
4455,,87,58,0,0,0
4456,,86,54,0,0,0
4457,,75,56,0,0,0
4458,,56,44,0.26,0,0
4459,,70,44,0.09,0,0
4460,,66,45,0,0,0
4461,,56,39,0.26,0,0
4462,,63,41,0,0,0
4463,,59,34,0,0,0
4464,,67,29,0,0,0
4465,,64,50,0.93,0,0
4466,,71,52,0,0,0
4467,,70,50,0,0,0
4468,,68,49,1.37,0,0
4469,,69,48,0,0,0
4470,,80,43,0,0,0
4471,,84,62,0.01,0,0
4472,,83,59,0,0,0
4473,,87,65,0,0,0
4474,,73,58,0.01,0,0
4475,,65,50,0.09,0,0
4476,,73,47,0,0,0
4477,,75,49,0,0,0
4478,,85,58,0.06,0,0
4479,,76,61,0.39,0,0
4480,,80,54,0,0,0
4481,,70,49,0,0,0
4482,,68,50,0,0,0
4483,,67,49,0.04,0,0
4484,,72,44,0,0,0
4485,,80,56,0.13,0,0
4486,,78,61,0,0,0
4487,,75,64,0.14,0,0
4488,,74,64,0.35,0,0
4489,,64,56,1.28,0,0
4490,,75,58,0,0,0
4491,,80,54,0,0,0
4492,,79,52,0,0,0
4493,,80,50,0,0,0
4494,,71,54,0.04,0,0
4495,,77,61,0.02,0,0
4496,,85,60,0,0,0
4497,,90,67,0,0,0
4498,,81,60,0,0,0
4499,,77,52,0,0,0
4500,,78,46,0,0,0
4501,,78,58,0.24,0,0
4502,,81,58,0.35,0,0
4503,,73,61,1.78,0,0
4504,,75,54,0.02,0,0
4505,,76,52,0,0,0
4506,,83,54,0,0,0
4507,,84,66,0.04,0,0
4508,,85,66,0,0,0
4509,,85,63,0.29,0,0
4510,,68,59,0.48,0,0
4511,,72,58,0,0,0
4512,,73,58,0,0,0
4513,,74,57,0.37,0,0
4514,,73,59,0,0,0
4515,,63,53,0.14,0,0
4516,,75,51,0.01,0,0
4517,,82,52,0,0,0
4518,,87,65,0,0,0
4519,,87,59,0,0,0
4520,,91,64,0,0,0
4521,,91,68,0,0,0
4522,,82,69,1.25,0,0
4523,,82,67,0,0,0
4524,,87,67,0,0,0
4525,,90,62,0,0,0
4526,,91,63,0,0,0
4527,,91,68,0.54,0,0
4528,,81,60,0,0,0
4529,,82,51,0,0,0
4530,,85,53,0,0,0
4531,,90,54,0,0,0
4532,,89,67,0,0,0
4533,,85,61,0,0,0
4534,,85,56,0,0,0
4535,,89,65,0.01,0,0
4536,,89,68,0.01,0,0
4537,,83,55,0,0,0
4538,,82,53,0,0,0
4539,,83,50,0,0,0
4540,,74,58,0.12,0,0
4541,,81,64,0,0,0
4542,,77,62,0,0,0
4543,,80,67,0.04,0,0
4544,,86,62,0,0,0
4545,,90,60,0,0,0
4546,,90,64,0.72,0,0
4547,,86,60,0,0,0
4548,,87,60,0,0,0
4549,,88,57,0,0,0
4550,,86,64,0.11,0,0
4551,,88,70,0.02,0,0
4552,,85,69,0.38,0,0
4553,,83,63,0,0,0
4554,,81,61,0,0,0
4555,,80,65,0.17,0,0
4556,,76,61,0.01,0,0
4557,,82,67,0.5,0,0
4558,,79,60,0,0,0
4559,,80,55,0,0,0
4560,,77,55,0,0,0
4561,,88,64,0,0,0
4562,,89,63,0.06,0,0
4563,,86,65,0,0,0
4564,,87,65,1,0,0
4565,,84,66,0.1,0,0
4566,,84,58,0,0,0
4567,,81,65,1.07,0,0
4568,,85,62,0,0,0
4569,,83,64,0,0,0
4570,,84,69,0.35,0,0
4571,,86,69,0,0,0
4572,,87,65,0,0,0
4573,,83,66,0,0,0
4574,,86,69,0,0,0
4575,,87,69,0,0,0
4576,,88,68,0.5,0,0
4577,,88,67,0.13,0,0
4578,,87,70,0.44,0,0
4579,,84,69,0,0,0
4580,,85,65,0,0,0
4581,,83,64,0.25,0,0
4582,,85,59,0.82,0,0
4583,,72,54,0,0,0
4584,,71,50,0,0,0
4585,,64,59,1.32,0,0
4586,,68,57,0.32,0,0
4587,,74,61,0.01,0,0
4588,,82,59,0,0,0
4589,,85,65,0,0,0
4590,,85,68,0.05,0,0
4591,,90,69,0,0,0
4592,,94,67,0,0,0
4593,,71,54,0.08,0,0
4594,,75,52,0,0,0
4595,,79,56,0,0,0
4596,,79,62,0.02,0,0
4597,,78,57,0,0,0
4598,,82,59,0,0,0
4599,,85,64,0,0,0
4600,,82,53,0.18,0,0
4601,,69,49,0,0,0
4602,,58,38,0,0,0
4603,,60,30,0,0,0
4604,,71,40,0,0,0
4605,,76,48,0,0,0
4606,,79,46,0,0,0
4607,,75,62,0.97,0,0
4608,,81,57,0,0,0
4609,,70,48,0,0,0
4610,,62,43,0,0,0
4611,,54,35,0.01,0,0
4612,,49,30,0,0,0
4613,,60,26,0,0,0
4614,,76,37,0,0,0
4615,,81,44,0,0,0
4616,,71,47,0,0,0
4617,,60,39,0,0,0
4618,,67,34,0,0,0
4619,,75,37,0,0,0
4620,,75,44,0,0,0
4621,,78,46,0,0,0
4622,,73,57,0,0,0
4623,,75,60,0,0,0
4624,,76,53,0.41,0,0
4625,,53,48,0.29,0,0
4626,,69,39,0,0,0
4627,,56,41,0,0,0
4628,,46,31,0,0,0
4629,,44,29,0,0,0
4630,,49,27,0,0,0
4631,,66,26,0,0,0
4632,,70,35,0,0,0
4633,,59,41,0,0,0
4634,,72,48,0,0,0
4635,,63,44,0,0,0
4636,,69,34,0,0,0
4637,,69,36,0,0,0
4638,,74,42,0,0,0
4639,,76,51,0,0,0
4640,,79,51,0,0,0
4641,,82,49,0,0,0
4642,,80,60,0,0,0
4643,,77,54,0,0,0
4644,,81,57,0,0,0
4645,,71,55,0.22,0,0
4646,,58,44,0,0,0
4647,,52,40,0,0,0
4648,,58,38,0,0,0
4649,,62,38,0,0,0
4650,,64,32,0,0,0
4651,,63,30,0,0,0
4652,,53,46,0.94,0,0
4653,,49,39,0,0,0
4654,,59,35,0.27,0,0
4655,,46,29,0.03,0,0
4656,,51,25,0,0,0
4657,,53,30,0,0,0
4658,,49,29,0,0,0
4659,,54,34,0.12,0,0
4660,,56,46,0.2,0,0
4661,,46,41,0,0,0
4662,,50,32,0,0,0
4663,,52,25,0,0,0
4664,,65,33,0,0,0
4665,,52,32,0.19,0,0
4666,,36,16,0,0,0
4667,,38,11,0,0,0
4668,,48,24,0,0,0
4669,,45,28,0,0,0
4670,,39,22,0,0,0
4671,,53,33,2.02,0,0
4672,,43,35,0.48,0,0
4673,,46,35,0,0,0
4674,,43,27,0,0,0
4675,,45,17,0,0,0
4676,,47,20,0,0,0
4677,,46,20,0.25,0,0
4678,,56,40,0.93,0,0
4679,,40,26,0,0,0
4680,,36,21,0,0,0
4681,,50,17,0,0,0
4682,,56,31,0,0,0
4683,,48,28,0,0,0
4684,,48,25,0.01,0,0
4685,,40,21,0.19,0,0
4686,,48,33,0.99,0,0
4687,,44,26,0,0,0
4688,,38,23,0,0,0
4689,,48,23,0.07,1,0
4690,,43,24,0,0,0
4691,,43,29,0.03,0,0
4692,,43,22,0,0,0
4693,,55,19,0,0,0
4694,,60,37,0,0,0
4695,,55,33,0.01,0,0
4696,,40,21,0,0,0
4697,,42,25,0.04,0,0
4698,,46,26,0,0,0
4699,,46,26,0,0,0
4700,,59,35,0,0,0
4701,,39,24,0.24,0,0
4702,,57,34,0.02,0,0
4703,,43,17,0,0,0
4704,,36,16,0.01,0,0
4705,,44,24,0,0,0
4706,,44,22,0,0,0
4707,,43,17,0.27,2.6,0
4708,,46,21,0,0,2
4709,,48,22,0.22,0,0
4710,,54,28,0.07,0,0
4711,,48,24,0.04,0,0
4712,,71,45,0.21,0,0
4713,,48,34,0.03,0,0
4714,,34,25,0.22,0.3,0
4715,,26,14,0,0,0
4716,,31,9,0,0,0
4717,,39,15,0,0,0
4718,,36,22,0,0,0
4719,,36,27,0.22,0.1,0
4720,,42,25,0.43,0,0
4721,,37,14,0.44,4.5,0
4722,,26,6,0,0,4
4723,,37,18,0,0,4
4724,,43,17,0,0,3
4725,,50,17,0.02,0,1
4726,,53,37,0.4,0,0
4727,,45,35,0,0,0
4728,,44,26,0,0,0
4729,,46,33,0,0,0
4730,,75,30,0,0,0
4731,,49,34,0,0,0
4732,,39,28,0.16,0,0
4733,,32,30,0.01,0,0
4734,,32,22,0.14,1.7,1
4735,,36,17,0,0,0
4736,,29,16,0.56,6,0
4737,,33,25,0.12,0.4,6
4738,,45,32,0.01,0,4
4739,,36,17,0,0,2
4740,,43,11,0,0,1
4741,,41,18,0,0,0
4742,,31,9,0,0,0
4743,,44,26,0,0,0
4744,,37,25,0.45,0,0
4745,,34,22,0,0,0
4746,,38,19,0,0,0
4747,,44,16,0,0,0
4748,,46,26,0.01,0,0
4749,,42,32,0.15,0,0
4750,,45,37,0,0,0
4751,,52,32,0.01,0,0
4752,,46,21,0,0,0
4753,,53,17,0,0,0
4754,,61,23,0,0,0
4755,,63,51,0.24,0,0
4756,,68,52,0.27,0,0
4757,,55,32,0,0,0
4758,,56,34,0,0,0
4759,,52,29,0,0,0
4760,,53,19,0,0,0
4761,,48,29,0,0,0
4762,,35,24,0,0,0
4763,,36,24,0,0,0
4764,,40,17,0,0,0
4765,,46,14,0,0,0
4766,,65,29,0,0,0
4767,,53,33,0.11,0,0
4768,,43,23,0,0,0
4769,,39,17,0,0,0
4770,,34,19,0.12,1.2,0
4771,,41,33,0,0,0
4772,,42,36,0.41,0,0
4773,,56,37,0.33,0,0
4774,,37,32,0.84,0,0
4775,,47,27,0,0,0
4776,,51,26,0.14,0,0
4777,,57,34,0.31,0,0
4778,,48,24,0.04,0,0
4779,,59,44,1.07,0,0
4780,,61,44,0,0,0
4781,,64,30,0,0,0
4782,,66,39,0.01,0,0
4783,,63,42,0,0,0
4784,,55,45,0.38,0,0
4785,,63,40,0,0,0
4786,,44,28,0,0,0
4787,,41,24,0,0,0
4788,,50,28,0,0,0
4789,,61,41,0.28,0,0
4790,,54,34,0.34,0,0
4791,,53,29,0,0,0
4792,,67,41,0,0,0
4793,,69,36,0,0,0
4794,,61,35,0.09,0,0
4795,,45,30,0,0,0
4796,,43,29,0,0,0
4797,,51,30,0,0,0
4798,,52,34,0,0,0
4799,,59,31,0,0,0
4800,,58,29,0,0,0
4801,,59,34,0,0,0
4802,,56,31,0,0,0
4803,,52,37,0,0,0
4804,,55,26,0,0,0
4805,,59,20,0.05,0,0
4806,,47,41,0.64,0,0
4807,,58,40,0,0,0
4808,,66,34,0,0,0
4809,,68,43,0.09,0,0
4810,,74,55,0.13,0,0
4811,,64,48,0,0,0
4812,,60,37,0,0,0
4813,,57,27,0,0,0
4814,,70,32,0.04,0,0
4815,,77,61,0.35,0,0
4816,,72,53,0.59,0,0
4817,,66,46,0,0,0
4818,,64,39,0,0,0
4819,,61,47,0.11,0,0
4820,,56,47,0.49,0,0
4821,,58,49,0,0,0
4822,,57,50,0.31,0,0
4823,,72,46,0,0,0
4824,,72,40,0.18,0,0
4825,,71,49,0.38,0,0
4826,,62,44,0,0,0
4827,,78,42,0.21,0,0
4828,,69,49,0,0,0
4829,,76,43,0,0,0
4830,,69,52,0.02,0,0
4831,,73,50,0,0,0
4832,,76,47,0,0,0
4833,,79,55,0.77,0,0
4834,,73,52,0.09,0,0
4835,,79,50,0,0,0
4836,,78,50,0.13,0,0
4837,,76,56,0.09,0,0
4838,,70,53,0,0,0
4839,,71,60,0.01,0,0
4840,,79,61,0,0,0
4841,,84,55,0,0,0
4842,,87,62,0,0,0
4843,,88,67,0.11,0,0
4844,,83,63,0.35,0,0
4845,,85,66,0.02,0,0
4846,,70,59,0.13,0,0
4847,,73,58,0.01,0,0
4848,,84,60,0,0,0
4849,,80,55,0,0,0
4850,,82,52,0,0,0
4851,,82,65,0.05,0,0
4852,,82,70,0.13,0,0
4853,,77,60,0.34,0,0
4854,,77,52,0,0,0
4855,,80,57,0.01,0,0
4856,,82,57,0.01,0,0
4857,,85,61,0.33,0,0
4858,,83,58,0.01,0,0
4859,,73,53,0,0,0
4860,,71,48,0,0,0
4861,,77,43,0,0,0
4862,,76,54,0,0,0
4863,,70,54,0.39,0,0
4864,,73,62,0.86,0,0
